season,episode,scene,line_text,speaker,deleted
2,1,55,Great work tonight.,Michael,False
7,3,31,"Why don't I just take her home and let you guys finish, and then you should stay out as late as you want.",Erin,False
4,14,39,I'm Toby.,Toby,False
5,9,18,"Although born just minutes from here, he speaks only German. Closed society. So, now, after the readings by all of your sisters, we will arrive at the vows. So, Konrad... [speaks German to minister; minister begins speaking in German] And away we go. This is a little taste of the ceremony, if you will. He's explaining why we're here, what we're doing here, making introductions, blah blah blah... Then he's gonna have Andy repeat a bunch of stuff. He's gonna ask Andy to produce a ring. I have uh, now just uh... just some twine for our purposes, and you will put the ring on her finger. Yadda yadda, then he's going to ask Andy, uh, if he would like to marry Angela. And you will reply, 'I do.' [Andy mouths, 'I do' silently] And then he's going to ask Angela if she would like to marry Andy, to which you will reply...",Dwight,False
3,22,21,"OK, temp.",Dwight,False
6,22,33,"Glen, could you excuse us? [Andy slams the door after Glen leaves, panting heavily]",Darryl,False
2,13,41,"Oh, I thought that was more on a volunteer basis.",Creed,False
1,6,18,What's that?,Dwight,False
7,23,22,Really? You did? What hand was I holding the gun in? What did Andy's tie look like?,Dwight,False
8,18,25,Or have them sing that song! That the frog does in Looney Tunes.,Pam,False
2,10,29,"[holding oven mitt] I hope nobody takes this baby, cause this is great. Wow, look at that fine craftsmanship. Somebody really put a lot of work into that. It's beautiful.",Michael,False
9,14,23,"Well, I didn't think that butt was funny.",Pam,False
6,21,42,No.,All,False
9,21,3,"Wait, all of them?",Kevin,False
2,11,46,"...make much of out of it, Creed. Good luck to you. I don't know. It is a defective ax, my friend.",Michael,True
8,2,20,Hundred and twenty points.,Andy,False
7,15,1,"At least she lived a very long and I'm sure, a very happy life. Got you this card. When you're ready. We all signed it. We just wanted you to know we're thinking about you.",Pam,False
8,12,37,Yes! Woohoo! Bravo!,All,False
9,5,28,Don't dog catch me!,Meredith,False
5,24,16,"Okay, well---",Michael,False
8,20,12,"No. We're gonna make it like a prank. Like order bad food, give her this passive-aggressive card.",Pam,False
5,6,8,A number of your clients found your personal style abrasive and distasteful.,Michael,False
2,13,16,P-A-M. P-A,Michael,False
2,21,3,I didn't get mine yet.,Angela,False
3,3,25,...noted.,Dwight,False
3,21,4,"Mm... not really, no.",Jim,False
6,21,14,"You would have weekly conference calls with executives in corporate. A two-week training program at the Yale school of management, obviously you would be high on the list for advancement opportunities.",Gabe,False
9,8,16,It's the only thing that will make this right.,Angela,False
8,11,22,[rings bell] Les Jolies Choses.,Kevin,False
4,14,72,No.,Angela,False
9,6,22,"Ok, who wants to go for a super fun lunch with a super fun girlfriend?",Erin,False
8,18,25,"[to Kevin] Oh, you know what you have to do? To decide? You need to make them do things for you. And, like, buy you things.",Kelly,False
8,16,39,Andy this has been an amazing night. Epic.,Kelly,False
9,2,39,OK. All right. Great. Some great stuff in there.,Andy,False
5,22,40,It's not the soil! It's the manure! Paper is the manure! On-time delivery is the soil! Aah! [runs into office],Dwight,False
3,10,45,No.,Ryan,False
9,16,20,"Come on in. Have a seat. Uh, thanks for coming in, I just gotta get something off my chest. I just got some really weird news and uh, I'm just gonna come out and say it. I just got off the phone with my doctor, and it turns out I contracted [reading computer screen] shlmydia...from Erin. And it's incurable. Pretty lame huh?",Andy,False
6,16,12,Not until midnight.,Pam,False
6,9,29,"I know she didn't do it.  It's never the person you most suspect. It's also never the person you least suspect, since anyone with half a brain would suspect them the most.  Therefore I know the killer to be Phyllis, AKA Beatrix Bourbon, the person I most medium suspect.",Dwight,False
3,20,6,"Yeah, she has a good point.  I mean, for example, with the last thing you said, by the time you explained it, it actually took up more time.",Pam,False
8,11,1,Oh yeah!,Kevin,False
9,21,16,"Yeah. Definitely. Go Phillies, right. You don't watch baseball. I keep forgetting that.",Jim,False
7,22,33,Whoa.,Kevin,False
9,23,95,"I didn't watch the whole documentary. After a few episodes, it was too painful. I kept wanting to scream at Pam. It took me so long to do so many important things. It's just hard to accept that I spent so many years being less happy than I could have been. Jim was 5 feet from my desk and it took me four years to get to him. It'd be great if people saw this documentary and learned from my mistakes. Not that I'm a tragic person. I'm really happy now. But'it would just'just make my heart soar if someone out there saw this and she said to herself 'be strong, trust yourself, love yourself. Conquer your fears. Just go after what you want and act fast, because life just isn't that long.'",Pam,False
4,10,36,"Yeah, there it is. You're welcome.",Andy,False
7,23,29,"[on the verge of tears] Jo, please... I will -",Dwight,False
4,2,70,"I know, I know, no, what... something else.",Michael,False
6,23,26,Fine. Five times. [signs contract],Dwight,False
4,1,19,I...,Pam,False
8,3,6,"Oh, god.",Kelly,False
6,23,6,Leave!,Pam,False
4,11,27,"Back to the Future? [she shakes head] Oh, wow. Well you should take a, a film education course.",Michael,False
6,21,20,"Oh really, Jim? What about Pam? And you did a heck of a lot more than kiss. Maybe this could be my Pam.",Michael,False
7,17,28,Who ahh?,Holly,False
2,17,44,What is?,Dwight,True
9,8,15,"Okay, so everything you need to know about the target is in here.",Angela,False
4,7,56,"Uh huh. Yeah, just wait. Ten years, you'll figure it out.",Michael,False
2,3,33,[empties bowl of M&M's into his mouth],Kevin,False
7,12,22,What kind of chicks are you going to meet there?,Darryl,False
9,22,35,Do you want a corn dog?,Jim,False
6,21,32,Pam?,Michael,False
5,21,21,Pffft.,Andy,False
9,15,4,"Erin says she's gonna break up with Andy, but I'm not sure. He's coming back tomorrow and surprise, today, she wants to do whatever I'd like. You know, when I was a kid, we had a dog who go real sick and we had to 'send him to a farm'. And on his last day, we did everything he loved.",Pete,False
8,9,4,Taking a load off huh?,Darryl,False
6,14,23,Who? The -,Pam,False
7,3,22,What time is it? [Ryan pulls up a large analog clock on his iPad],Kelly,False
4,3,6,I never thanked you for coming to the hospital.,Meredith,False
2,20,30,So I need you to do some work on the St. Andrews account. I need your urine. I need some filing done.,Michael,False
6,4,18,And I had spoken to Teresa about a room with two safes?,Dwight,False
6,8,15,"Hey-- oh, hold on a second.  Do not walk around with your jacket cattywampus.",Andy,False
9,8,36,We heard it was called red-vining.,Dwight,False
3,23,4,"Karen suggested that I get a haircut for the interview tomorrow so that I could look presentable and not, as she so lovingly puts it, homeless.",Jim,False
8,7,2,Andy I'm really sorry about your mother. My deepest condolences.,Dwight,False
6,3,20,I'm not gonna let you stop me from thinking.,Jim,False
6,12,15,What about if I tell you the things I don't want?,Kevin,False
4,11,6,"Yes, I'm having the Scranton branch come in on one Saturday so they can re-enter sales that they made on the phone as sales that were made by the website which they should have done in the first place, if the website had been working.",Ryan,False
2,5,2,"If you were getting fired, how would you wanna be told so you could still be friends with the person firing you?",Michael,False
6,18,27,What drama?,Kelly,False
2,1,77,Cause Ryan asked me to talk to you.,Toby,True
2,20,8,Thanks. M-m-munchies. Who wants some munchies?,Michael,False
8,20,11,Consider it nailed.,Andy,False
3,4,6,Yeah.,Pam,False
9,4,16,Shh!,Stanley,False
8,1,43,"Well, you got it this year too.",Andy,False
2,16,25,"Maybe because she's my girlfriend. [starts retracting statement] Was, or not my girlfriend. She's... we hooked up and...",Michael,False
3,8,56,"Hi, Jan!",Michael,False
4,3,23,What? No Michael!,Jan,False
5,25,34,An hour? I can't stay here an hour.,Phyllis,False
3,21,25,"What, um... what do you think of role-play?",Michael,False
9,4,13,You mean Laverne's Pies Tires Fixed Also? [Pam nods] Yes we will be doing that. We'll be getting a dozen.,Jim,False
4,3,45,I think it's inappropriate to date someone you work with.,Dwight,False
3,19,29,I didn't... [Dwight runs up to the side of the building] I didn't think you needed them for this part.,Dwight,False
2,9,21,To watch tonight,Michael,False
8,12,30,"The ring of a failed marriage might have some sinister energy, right? Am I just being silly?",Andy,False
4,13,44,"That's called card stock.  That's what you're feeling.  Now what you're feeling inside is confusion, butterflies, exhilaration... You're thinking, 'Am I good enough for this job?  Do I have what it takes?'  And I think we both know the answer.  We'll find that out together.  You can keep that.",Michael,False
9,10,28,Or what's her name.,Nellie,False
9,22,67,"Ok, I've got my'",Oscar,False
3,20,17,"Who, Karen?  Yeah, she's only one of my oldest friends.  [takes swig of water] Mmm.  How's the apartment hangin'?",Andy,False
9,20,16,"I had a chance with Dwight, but I didn't take it. And if I went back now, when I'm broke and he just inherited a farm, I'd be one of those gold-digging tramps you read about that try to bag a farmer.",Angela,False
3,16,44,"Oh, that could be interesting.",Jim,False
2,15,33,Yes.,Michael,False
9,6,15,"Vroom! Dunder Mifflin. Dunder Mifflin. Good. Sounds- [phone rings in break room, Dwight picks up] This is Dwight Shrute.",Dwight,False
7,11,33,"Oh, it's so nice to be back. It looks beautiful in here. Super classy. It's like a party for limousine drivers.",Holly,False
8,1,25,Really great list of names guys. Thank you so much. Good work.,Andy,False
2,21,22,"Oh, ok. There were a bunch of complaints about Dwight that were put in the redacted file about six months ago.",Michael,False
7,19,1,"And to middles, the unsung heroes. And to moms.",Michael,False
5,12,24,"Michael, Michael, no. Michael, give that. Michael, don't do this. No. [chasing Michael out of the office into parking lot]",Dwight,False
4,7,17,"I am putting this on so I have no familiarity with my surroundings. Now this way, I can't retrace my steps. I don't know what streets we've been--- [Dwight whacks Michael with his shoe] Ow! What are you doing?",Michael,False
2,1,18,"Excuse me, everyone, could I have your attention please. I just wanted to say that the women in this office are terrible. Especially the ones who wrote that stuff about Michael on the bathroom wall. Having a bathroom is a privilege. It is called a ladies room for a reason. And if you cannot behave like ladies, well then you are not going to have a bathroom.",Dwight,False
9,21,24,"Sensei, you're not watching.",Dwight,False
3,19,3,Drew. [walks to Dwight] Dwight.  How's it goin' man?,Andy,False
5,7,33,"Why have I stayed at Dunder Mifflin for so long? Certainly not because of the paycheck.  'Cause I could be making more money as a doctor or a professional athlete.  I think it's because they respect me.  A boss that will not fire you, even though you just tell him off... right to his face... over the hone.  That's respect.",Michael,False
4,9,7,I bet you are.,Jan,False
2,8,45,"Look, we're twins.",Dwight,True
5,13,53,I know where this is goin'.,Michael,False
6,17,30,"Hey what's up, Butt-plug?",Todd Packer,False
6,19,50,Sh-what?,Dwight,False
1,6,38,"It's very popular, yeah.",Katy,True
2,12,8,Yes.,Ryan,False
3,22,23,"No [crosses arms], the blue team.",Stanley,False
9,8,8,"Oh, I'm sorry, your vigilante privileges ended when you broke up with me. If I'm not in your panties, I don't go vigilantes. Why don't you ask your husband?",Dwight,False
5,21,27,Yeah I know.,Charles,False
8,10,15,Whoo! Jiminy Christmas!,Erin,False
8,21,37,"Actually Andy, I think maybe we experienced it.",Pam,False
8,10,40,"Meredith, shut your drunk hole right now.",Andy,False
7,15,29,"No one is a bigger fan of sexual touching than me. But with you two, it's reaching the level of a complex. I can think of three explanations. One: You're taking MDMA. Street name, ecstasy. I've done it, and I know the feeling.",Gabe,False
5,6,19,"How dare you? My family built this country, by the way.",Jim,False
5,9,2,You'll see.,Toby,False
8,16,27,We have plenty.,Jim,False
9,19,45,Stanley.,Dwight,False
9,23,30,"No, Dwight. You'll be doing the whacking.",Jim,False
7,5,11,Like hell you are.,Dwight,False
4,3,44,Yes,Michael,False
7,11,40,Seriously!,Jim,False
6,3,20,My kid needs shoes! You want to tell him he doesn't get shoes?!,Meredith,False
8,20,25,Hey Hank.,Pam,False
2,14,37,That was definitely not dancing.,Darryl,False
7,17,25,Wait! Why don't we come up with a plan we're all happy about? [Michael leaves],Jim,False
6,18,25,"Not your staff, Michael. You.",Stanley,False
4,3,78,What's wrong with me?,Michael,False
3,21,33,"Mm. You don't want anything? My treat. Some panties or... pick a thong or... G-string. T-back. Get a nice bra. Padded bra. See-through, push-up, lace? Thigh-high? Bustier? Any - it just - you know what, I would love to buy you a fresh set of underwear.",Michael,False
